trial_number,drug_id,start_char,end_char,recognised_text
NCT01246986,DB05578,1937,1948,Ramucirumab
NCT01246986,DB05578,2061,2072,ramucirumab
NCT01246986,DB00134,2229,2232,met
NCT01246986,DB00398,2309,2332,Sorafenib  Administered
NCT01246986,DB05578,2361,2372,Ramucirumab
NCT01247324,DB00060,19,37,Interferon beta-1a
NCT01247324,DB11988,58,69,Ocrelizumab
NCT01247324,DB11988,107,118,Ocrelizumab
NCT01247324,DB00060,139,157,Interferon beta-1a
NCT01247324,DB00060,197,215,Interferon beta-1a
NCT01247324,DB00060,228,246,Interferon beta-1a
NCT01247324,DB11988,322,333,ocrelizumab
NCT01247324,DB11988,378,389,Ocrelizumab
NCT01247324,DB11988,392,403,Ocrelizumab
NCT01247324,DB00060,597,615,interferon beta-1a
NCT01247324,DB00060,664,682,Interferon beta-1a
NCT01247324,DB11988,706,717,Ocrelizumab
NCT01247324,DB11988,758,769,Ocrelizumab
NCT01247324,DB00060,793,811,Interferon beta-1a
NCT01247428,DB00877,166,175,sirolimus
NCT01247428,DB00877,355,364,sirolimus
NCT01247753,DB09341,384,391,glucose
NCT01248195,DB06288,19,30,Amisulpride
NCT01248195,DB06288,69,80,amisulpride
NCT01248195,DB00334,131,141,olanzapine
NCT01248195,DB00363,193,202,clozapine
NCT01248195,DB06288,289,300,amisulpride
NCT01248195,DB06288,362,373,amisulpride
NCT01248195,DB06288,419,430,amisulpride
NCT01248195,DB06288,526,537,amisulpride
NCT01248195,DB06288,646,657,amisulpride
NCT01248195,DB00334,704,714,olanzapine
NCT01248195,DB06288,810,821,amisulpride
NCT01248195,DB00334,930,940,olanzapine
NCT01248195,DB00363,983,992,clozapine
NCT01248195,DB06288,1088,1099,amisulpride
NCT01248195,DB00334,1103,1113,olanzapine
NCT01248195,DB00363,1167,1176,clozapine
NCT01248195,DB06288,2069,2080,Amisulpride
NCT01248195,DB06288,2111,2122,amisulpride
NCT01248195,DB06288,2161,2172,amisulpride
NCT01248195,DB06288,2204,2215,amisulpride
NCT01248195,DB00334,2267,2277,olanzapine
NCT01248195,DB00334,2309,2319,olanzapine
NCT01248195,DB00363,2372,2381,clozapine
NCT01248195,DB00363,2412,2421,clozapine
NCT01249261,DB00884,19,30,Risedronate
NCT01249261,DB00884,59,70,Risedronate
NCT01249261,DB00884,102,113,Risedronate
NCT01249261,DB00884,135,146,Risedronate
NCT01249261,DB00884,205,216,Risedronate
NCT01249261,DB00884,219,230,Risedronate
NCT01249261,DB00884,284,295,Risedronate
NCT01249261,DB00884,335,346,Risedronate
NCT01249261,DB00884,383,394,risedronate
NCT01249521,DB00112,30,41,bevacizumab
NCT01249521,DB00112,74,85,bevacizumab
NCT01249521,DB00112,108,128,Bevacizumab 7.5mg/kg
NCT01252355,DB08880,19,43,Teriflunomide  Treatment
NCT01252355,DB08880,66,79,teriflunomide
NCT01252355,DB08880,145,158,Teriflunomide
NCT01252355,DB08880,177,192,Teriflunomide 7
NCT01252355,DB08880,273,286,Teriflunomide
NCT01252355,DB08880,306,322,Teriflunomide 14
NCT01252355,DB08880,431,444,teriflunomide
NCT01252355,DB08880,517,536,Teriflunomide  Film
NCT01252355,DB08880,606,619,teriflunomide
NCT01252420,DB01225,19,43,Enoxaparin    Treatment:
NCT01252420,DB01225,51,71,Enoxaparin  1.5mg/kg
NCT01253629,DB11242,431,438,gelatin
NCT01253681,DB01229,28,38,paclitaxel
NCT01253681,DB00958,43,54,carboplatin
NCT01253681,DB01229,81,91,paclitaxel
NCT01253681,DB00958,96,107,carboplatin
NCT01253681,DB01229,156,166,paclitaxel
NCT01253681,DB00958,171,182,carboplatin
NCT01253681,DB01229,323,333,paclitaxel
NCT01253681,DB00958,338,349,carboplatin
NCT01253681,DB01229,397,407,paclitaxel
NCT01253681,DB00958,412,423,carboplatin
NCT01254071,DB01126,19,30,Dutasteride
NCT01254071,DB00706,40,50,Tamsulosin
NCT01254071,DB00706,132,142,tamsulosin
NCT01254071,DB01126,257,268,dutasteride
NCT01254071,DB00706,279,289,tamsulosin
NCT01254071,DB01126,320,331,Dutasteride
NCT01254071,DB00706,341,351,Tamsulosin
NCT01254071,DB00706,433,443,tamsulosin
NCT01254071,DB01126,561,572,dutasteride
NCT01254071,DB00706,577,587,tamsulosin
NCT01254071,DB01126,669,680,dutasteride
NCT01254071,DB00706,713,723,tamsulosin
NCT01254071,DB01126,915,926,dutasteride
NCT01254071,DB00706,959,969,tamsulosin
NCT01254071,DB01126,1050,1061,dutasteride
NCT01254071,DB00706,1094,1104,tamsulosin
NCT01254188,DB04868,19,32,Nilotinib    
NCT01254188,DB04868,46,68,Nilotinib - 300 mg BID
NCT01254188,DB04868,92,103,Nilotinib  
NCT01254188,DB04868,197,206,nilotinib
NCT01254188,DB01197,251,253,CP
NCT01254188,DB00619,291,299,imatinib
NCT01254188,DB04868,396,405,nilotinib
NCT01254279,DB06772,19,30,CABAZITAXEL
NCT01254279,DB06772,48,59,Cabazitaxel
NCT01254279,DB06772,62,73,Cabazitaxel
NCT01254279,DB00635,137,147,prednisone
NCT01254279,DB00860,151,163,prednisolone
NCT01254279,DB06772,199,226,CABAZITAXEL  Pharmaceutical
NCT01254656,DB11649,19,30,lersivirine
NCT01254656,DB11649,51,62,lersivirine
NCT01254656,DB00625,83,92,efavirenz
NCT01254656,DB11649,113,124,lersivirine
NCT01254656,DB11649,145,156,lersivirine
NCT01254656,DB06414,177,187,etravirine
NCT01254656,DB11649,421,432,lersivirine
NCT01254656,DB11649,434,445,Lersivirine
NCT01254656,DB00879,503,516,emtricitabine
NCT01254656,DB11649,567,578,lersivirine
NCT01254656,DB11649,580,591,Lersivirine
NCT01254656,DB00879,649,662,emtricitabine
NCT01254656,DB00625,713,722,efavirenz
NCT01254656,DB00625,724,733,Efavirenz
NCT01254656,DB00879,791,804,emtricitabine
NCT01254656,DB11649,855,866,lersivirine
NCT01254656,DB11649,868,879,Lersivirine
NCT01254656,DB01264,917,926,darunavir
NCT01254656,DB00503,942,951,ritonavir
NCT01254656,DB11649,1040,1051,lersivirine
NCT01254656,DB11649,1053,1064,Lersivirine
NCT01254656,DB01264,1086,1095,darunavir
NCT01254656,DB00503,1111,1120,ritonavir
NCT01254656,DB06414,1209,1219,etravirine
NCT01254656,DB06414,1221,1231,Etravirine
NCT01254656,DB01264,1252,1261,darunavir
NCT01254656,DB00503,1277,1286,ritonavir
NCT01257204,DB09102,47,58,Daclatasvir
NCT01257204,DB00008,79,107,Pegylated interferon alfa-2a
NCT01257204,DB00811,128,158,Ribavirin    Active Comparator
NCT01257204,DB00008,180,208,Pegylated interferon alfa-2a
NCT01257204,DB00811,211,220,Ribavirin
NCT01257204,DB09102,255,266,Daclatasvir
NCT01257204,DB00008,269,297,Pegylated interferon alfa-2a
NCT01257204,DB00811,300,309,Ribavirin
NCT01257204,DB09102,344,355,Daclatasvir
NCT01257204,DB00008,358,386,Pegylated interferon alfa-2a
NCT01257204,DB00811,389,398,Ribavirin
NCT01257204,DB09102,498,518,Daclatasvir  Tablets
NCT01257204,DB00008,590,618,Pegylated interferon alfa-2a
NCT01257204,DB00811,741,759,Ribavirin  Tablets
NCT01258439,DB06817,19,30,raltegravir
NCT01258439,DB01264,64,73,Darunavir
NCT01258439,DB00503,75,84,ritonavir
NCT01258439,DB00879,96,109,emtricitabine
NCT01258439,DB06817,171,182,Raltegravir
NCT01258439,DB00503,275,284,ritonavir
NCT01258439,DB01264,293,302,darunavir
NCT01258439,DB01264,318,327,Darunavir
NCT01258439,DB00503,339,348,ritonavir
NCT01258439,DB06817,427,438,raltegravir
NCT01258439,DB06817,453,464,raltegravir
NCT01258439,DB01264,544,553,Darunavir
NCT01258439,DB00503,555,564,ritonavir
NCT01258439,DB00879,576,589,emtricitabine
NCT01258439,DB01264,601,610,Darunavir
NCT01258439,DB00503,638,647,ritonavir
NCT01258439,DB00879,688,701,emtricitabine
NCT01260350,DB00811,43,66,RBV  Treatment: drugs -
NCT01260350,DB09287,67,106,PEG  Treatment: drugs - LDV  Treatment:
NCT01260350,DB03567,203,205,TN
NCT01260350,DB03567,225,227,TN
NCT01260350,DB00811,335,338,RBV
NCT01260350,DB03567,450,452,TN
NCT01260350,DB00811,572,575,RBV
NCT01260350,DB09287,630,633,PEG
NCT01260350,DB03567,727,729,TN
NCT01260350,DB00811,849,852,RBV
NCT01260350,DB09287,907,910,PEG
NCT01260350,DB03567,999,1001,TN
NCT01260350,DB00811,1116,1119,RBV
NCT01260350,DB09287,1161,1164,PEG
NCT01260350,DB03567,1246,1248,TN
NCT01260350,DB03567,1419,1421,TN
NCT01260350,DB00811,1541,1544,RBV
NCT01260350,DB09287,1586,1589,PEG
NCT01260350,DB00811,1836,1839,RBV
NCT01260350,DB03567,1937,1939,TN
NCT01260350,DB00811,2054,2057,RBV
NCT01260350,DB00811,2288,2291,RBV
NCT01260350,DB03567,2394,2396,TN
NCT01260350,DB00811,2516,2519,RBV
NCT01260350,DB03567,2622,2624,TN
NCT01260350,DB00811,2742,2745,RBV
NCT01260350,DB00811,3007,3010,RBV
NCT01260350,DB03567,3139,3141,TN
NCT01260350,DB00811,3256,3259,RBV
NCT01260350,DB00811,3554,3557,RBV
NCT01260350,DB03567,3695,3697,TN
NCT01260350,DB00811,3812,3815,RBV
NCT01260350,DB00811,4410,4413,RBV
NCT01260350,DB03567,4521,4523,TN
NCT01260350,DB00811,5040,5043,RBV
NCT01260350,DB03567,5149,5151,TN
NCT01260350,DB00811,5280,5283,RBV
NCT01260350,DB03567,5384,5386,TN
NCT01260350,DB08934,5552,5562,Sofosbuvir
NCT01260350,DB00811,5629,5634,RBV  
NCT01260350,DB00811,5634,5643,Ribavirin
NCT01260350,DB00811,5645,5648,RBV
NCT01260350,DB09287,5724,5727,PEG
NCT01260350,DB00008,5729,5750,Peginterferon alfa-2a
NCT01260350,DB09287,5752,5755,PEG
NCT01260350,DB09027,5835,5850,Ledipasvir (LDV
NCT01260779,DB11182,30,41,rose bengal
NCT01260779,DB11182,84,95,rose bengal
NCT01260831,DB00134,1332,1339,MET-RRT
NCT01262365,DB04958,19,30,Epratuzumab
NCT01262365,DB04958,51,62,Epratuzumab
NCT01262365,DB04958,252,263,Epratuzumab
NCT01262365,DB04958,417,428,Epratuzumab
NCT01262365,DB04958,715,726,Epratuzumab
NCT01262365,DB04958,868,879,Epratuzumab
NCT01263015,DB08930,19,42,Dolutegravir  Treatment
NCT01263015,DB01048,80,89,Abacavir/
NCT01263015,DB00709,89,99,Lamivudine
NCT01263015,DB01048,120,129,Abacavir/
NCT01263015,DB00709,129,139,Lamivudine
NCT01263015,DB08930,168,180,Dolutegravir
NCT01263015,DB08930,242,254,Dolutegravir
NCT01263015,DB08930,267,279,Dolutegravir
NCT01263015,DB01048,298,306,abacavir
NCT01263015,DB00709,307,317,lamivudine
NCT01263015,DB08930,451,463,Dolutegravir
NCT01263015,DB01048,485,493,abacavir
NCT01263015,DB00709,494,504,lamivudine
NCT01263015,DB08930,577,591,Dolutegravir  
NCT01263015,DB08930,591,603,Dolutegravir
NCT01263015,DB01048,744,753,Abacavir/
NCT01263015,DB00709,753,763,Lamivudine
NCT01263015,DB01048,826,835,Abacavir/
NCT01263015,DB00709,835,855,Lamivudine Placebo  
NCT01263015,DB08930,910,922,Dolutegravir
NCT01263275,DB02594,34,47,DC-Stimulator
NCT01263275,DB02594,134,147,DC-Stimulator
NCT01263886,DB12882,19,29,ombrabulin
NCT01263886,DB01248,134,143,docetaxel
NCT01263886,DB00515,156,165,cisplatin
NCT01263886,DB01229,169,179,paclitaxel
NCT01263886,DB00958,192,203,carboplatin
NCT01263886,DB01248,260,269,docetaxel
NCT01263886,DB00515,282,291,cisplatin
NCT01263886,DB01229,295,305,paclitaxel
NCT01263886,DB00958,318,329,carboplatin
NCT01263886,DB12882,353,363,ombrabulin
NCT01264939,DB00043,19,29,Omalizumab
NCT01264939,DB01075,166,185,Diphenhydramine    
NCT01264939,DB00043,328,338,Omalizumab
NCT01264939,DB00043,370,380,omalizumab
NCT01264939,DB00043,477,489,Omalizumab  
NCT01264939,DB00043,489,499,Omalizumab
NCT01264939,DB01075,1111,1140,Diphenhydramine  Participants
NCT01264939,DB01075,1160,1175,diphenhydramine
NCT01266525,DB00843,93,102,Donepezil
NCT01266525,DB00843,181,190,Donepezil
NCT01266525,DB00843,266,275,Donepezil
NCT01266525,DB00843,351,360,Donepezil
NCT01266525,DB00843,441,450,Donepezil
NCT01266525,DB00843,673,682,Donepezil
NCT01266811,DB01234,40,53,dexamethasone
NCT01266811,DB09036,77,87,Siltuximab
NCT01266811,DB01234,101,114,dexamethasone
NCT01266811,DB09036,138,148,Siltuximab
NCT01266811,DB01234,161,174,dexamethasone
NCT01266811,DB09036,208,221,Siltuximab 11
NCT01266811,DB01234,380,393,Dexamethasone
NCT01266811,DB01234,493,506,dexamethasone
NCT01266811,DB01234,700,713,Dexamethasone
NCT01266811,DB01234,821,834,dexamethasone
NCT01266811,DB09036,836,855,Siltuximab 11 mg/kg
NCT01266811,DB09274,856,868,as 1 hour IV
NCT01266811,DB09036,926,936,Siltuximab
NCT01266811,DB01234,950,963,dexamethasone
NCT01266902,DB08864,19,30,Rilpivirine
NCT01266902,DB08864,48,59,Rilpivirine
NCT01266902,DB08864,62,73,Rilpivirine
NCT01266902,DB08864,114,125,Rilpivirine
NCT01270074,DB00207,19,31,Azithromycin
NCT01270074,DB00207,85,97,azithromycin
NCT01270074,DB00207,119,131,azithromycin
NCT01270074,DB00207,420,432,Azithromycin
NCT01270074,DB00207,434,446,azithromycin
NCT01271166,DB00619,19,27,Imatinib
NCT01271166,DB00544,29,41,Fluorouracil
NCT01271166,DB00526,43,54,Oxaliplatin
NCT01271166,DB00650,56,66,Leucovorin
NCT01271166,DB00112,71,98,Bevacizumab    Experimental
NCT01271166,DB00619,161,169,Imatinib
NCT01271166,DB00544,171,183,Fluorouracil
NCT01271166,DB00526,185,196,Oxaliplatin
NCT01271166,DB00650,198,208,Leucovorin
NCT01271166,DB00112,213,224,Bevacizumab
NCT01271803,DB05239,19,30,Cobimetinib
NCT01271803,DB08881,51,62,vemurafenib
NCT01271803,DB00255,80,83,DES
NCT01271803,DB05239,102,113,Cobimetinib
NCT01271803,DB08881,123,149,Vemurafenib - Participants
NCT01271803,DB05239,187,198,cobimetinib
NCT01271803,DB08881,307,318,vemurafenib
NCT01271803,DB00134,476,479,met
NCT01271803,DB00255,498,501,DES
NCT01271803,DB05239,521,532,Cobimetinib
NCT01271803,DB08881,542,568,Vemurafenib - Participants
NCT01271803,DB05239,593,604,cobimetinib
NCT01271803,DB08881,698,709,vemurafenib
NCT01271803,DB00134,853,856,met
NCT01271803,DB00255,875,878,DES
NCT01271803,DB05239,898,909,Cobimetinib
NCT01271803,DB08881,919,945,Vemurafenib - Participants
NCT01271803,DB05239,970,981,cobimetinib
NCT01271803,DB08881,1025,1036,vemurafenib
NCT01271803,DB00134,1180,1183,met
NCT01271803,DB00255,1202,1205,DES
NCT01271803,DB05239,1225,1236,Cobimetinib
NCT01271803,DB08881,1246,1272,Vemurafenib - Participants
NCT01271803,DB05239,1297,1308,cobimetinib
NCT01271803,DB08881,1364,1375,vemurafenib
NCT01271803,DB00134,1519,1522,met
NCT01271803,DB00255,1541,1544,DES
NCT01271803,DB05239,1564,1575,Cobimetinib
NCT01271803,DB08881,1585,1611,Vemurafenib - Participants
NCT01271803,DB05239,1636,1647,cobimetinib
NCT01271803,DB08881,1691,1702,vemurafenib
NCT01271803,DB00134,1846,1849,met
NCT01271803,DB00255,1868,1871,DES
NCT01271803,DB05239,1890,1901,Cobimetinib
NCT01271803,DB08881,1911,1937,Vemurafenib - Participants
NCT01271803,DB05239,1962,1973,cobimetinib
NCT01271803,DB08881,2018,2029,vemurafenib
NCT01271803,DB00134,2173,2176,met
NCT01271803,DB00255,2195,2198,DES
NCT01271803,DB05239,2219,2230,Cobimetinib
NCT01271803,DB08881,2240,2266,Vemurafenib - Participants
NCT01271803,DB05239,2292,2303,cobimetinib
NCT01271803,DB08881,2348,2359,vemurafenib
NCT01271803,DB00134,2503,2506,met
NCT01271803,DB00255,2525,2528,DES
NCT01271803,DB05239,2547,2558,Cobimetinib
NCT01271803,DB08881,2568,2594,Vemurafenib - Participants
NCT01271803,DB05239,2619,2630,cobimetinib
NCT01271803,DB08881,2675,2686,vemurafenib
NCT01271803,DB00134,2830,2833,met
NCT01271803,DB00255,2852,2855,DES
NCT01271803,DB05239,2874,2885,Cobimetinib
NCT01271803,DB08881,2895,2921,Vemurafenib - Participants
NCT01271803,DB05239,2946,2957,cobimetinib
NCT01271803,DB08881,3002,3013,vemurafenib
NCT01271803,DB00134,3157,3160,met
NCT01271803,DB05239,3179,3202,Cobimetinib Monotherapy
NCT01271803,DB05239,3260,3271,cobimetinib
NCT01271803,DB05239,3315,3326,cobimetinib
NCT01271803,DB00134,3481,3484,met
NCT01271803,DB05239,3526,3537,Cobimetinib
NCT01271803,DB08881,3547,3573,Vemurafenib - Participants
NCT01271803,DB05239,3598,3609,cobimetinib
NCT01271803,DB08881,3653,3664,vemurafenib
NCT01271803,DB00134,3808,3811,met
NCT01271803,DB05239,3853,3864,Cobimetinib
NCT01271803,DB08881,3874,3900,Vemurafenib - Participants
NCT01271803,DB05239,3925,3936,cobimetinib
NCT01271803,DB08881,3980,3991,vemurafenib
NCT01271803,DB00134,4135,4138,met
NCT01271803,DB05239,4163,4174,Cobimetinib
NCT01271803,DB05239,4202,4213,cobimetinib
NCT01271803,DB08881,4276,4287,vemurafenib
NCT01271803,DB00134,4406,4409,met
NCT01271803,DB08881,4432,4443,vemurafenib
NCT01271803,DB08881,4471,4486,vemurafenib 720
NCT01271803,DB05239,4508,4519,cobimetinib
NCT01271803,DB00134,4638,4641,met
NCT01272219,DB06655,19,30,liraglutide
NCT01272219,DB06655,79,90,liraglutide
NCT01272219,DB06655,136,147,Liraglutide
NCT01272219,DB06655,215,226,Liraglutide
NCT01272219,DB06655,302,313,Liraglutide
NCT01272219,DB06655,359,370,Liraglutide
NCT01272219,DB06655,417,428,Liraglutide
NCT01272219,DB06655,477,488,liraglutide
NCT01272219,DB06655,543,554,liraglutide
NCT01272219,DB06655,685,696,liraglutide
NCT01272219,DB06655,817,828,liraglutide
NCT01272219,DB06655,959,970,liraglutide
NCT01272219,DB06655,1030,1041,liraglutide
NCT01272219,DB06655,1043,1054,Liraglutide
NCT01272219,DB06655,1159,1170,Liraglutide
NCT01272713,DB09140,22,28,Oxygen
NCT01272713,DB00435,58,62,- No
NCT01272713,DB09140,63,69,oxygen
NCT01272713,DB09140,88,94,Oxygen
NCT01272713,DB09140,200,206,oxygen
NCT01272713,DB09140,274,280,oxygen
NCT01272713,DB09140,319,325,oxygen
NCT01272713,DB09140,408,414,oxygen
NCT01272713,DB09140,454,460,oxygen
NCT01272713,DB09140,502,508,oxygen
NCT01272713,DB09140,606,612,oxygen
NCT01272713,DB09140,658,664,Oxygen
NCT01272713,DB09140,700,706,oxygen
NCT01272713,DB09140,774,780,oxygen
NCT01272713,DB09140,833,839,oxygen
NCT01272713,DB09140,852,858,oxygen
NCT01272713,DB09140,898,904,oxygen
NCT01272713,DB09140,946,952,oxygen
NCT01272713,DB09140,1050,1056,oxygen
NCT01277510,DB01012,19,29,cinacalcet
NCT01277510,DB01012,293,303,cinacalcet
NCT01277510,DB01012,375,385,cinacalcet
NCT01277510,DB01373,484,491,calcium
NCT01277510,DB01012,576,586,Cinacalcet
NCT01277510,DB01012,632,642,cinacalcet
NCT01277510,DB01012,719,729,cinacalcet
NCT01277510,DB01373,828,835,calcium
NCT01277510,DB01012,965,975,cinacalcet
NCT01277510,DB01012,1049,1059,cinacalcet
NCT01277510,DB01012,1069,1079,Cinacalcet
NCT01277510,DB11094,1422,1431,vitamin D
NCT01277510,DB00136,1441,1451,calcitriol
NCT01277523,DB01409,19,29,tiotropium
NCT01277523,DB01409,88,98,tiotropium
NCT01277523,DB01409,203,213,tiotropium
NCT01277523,DB01409,324,334,tiotropium
NCT01277601,DB09287,43,46,Peg
NCT01277601,DB09287,100,103,Peg
NCT01277601,DB09287,153,156,Peg
NCT01277601,DB09287,181,184,Peg
NCT01277601,DB09287,342,345,Peg
NCT01277601,DB09287,361,364,Peg
NCT01277601,DB09287,493,496,Peg
NCT01277601,DB09287,502,505,Peg
NCT01278134,DB11779,85,95,danoprevir
NCT01278134,DB00008,116,137,peginterferon alfa-2a
NCT01278134,DB00811,168,177,ribavirin
NCT01278134,DB00503,208,217,ritonavir
NCT01278134,DB00503,390,399,ritonavir
NCT01278134,DB11779,408,418,danoprevir
NCT01278134,DB00811,427,436,Ribavirin
NCT01278134,DB00503,475,484,ritonavir
NCT01278134,DB11779,493,503,danoprevir
NCT01278134,DB00811,509,518,Ribavirin
NCT01278134,DB11779,735,745,danoprevir
NCT01278134,DB00008,802,823,peginterferon alfa-2a
NCT01278134,DB00811,884,893,ribavirin
NCT01278134,DB00503,1007,1016,ritonavir
NCT01281254,DB00997,647,658,Doxorubicin
NCT01281254,DB00997,694,705,doxorubicin
NCT01281254,DB00997,1013,1024,Doxorubicin
NCT01281254,DB00997,1060,1071,doxorubicin
NCT01281839,DB00811,135,144,Ribavirin
NCT01281839,DB00811,146,149,RBV
NCT01281839,DB00008,238,259,peginterferon alfa-2a
NCT01281839,DB00811,264,273,ribavirin
NCT01281839,DB00008,388,409,peginterferon alfa-2a
NCT01281839,DB00811,414,423,ribavirin
NCT01281839,DB00008,522,543,peginterferon alfa-2a
NCT01281839,DB00811,548,557,ribavirin
NCT01281839,DB00008,661,682,peginterferon alfa-2a
NCT01281839,DB00811,687,696,ribavirin
NCT01281839,DB00811,926,935,Ribavirin
NCT01281839,DB00811,937,940,RBV
NCT01281839,DB00811,961,964,RBV
NCT01285479,DB08868,19,29,Fingolimod
NCT01285479,DB08868,44,54,fingolimod
NCT01285479,DB08868,92,108,Fingolimod      
NCT01285609,DB06186,19,40,Ipilimumab  Treatment
NCT01285609,DB01229,78,99,Paclitaxel  Treatment
NCT01285609,DB00958,109,137,Carboplatin    Experimental:
NCT01285609,DB06186,138,150,Ipilimumab +
NCT01285609,DB01229,151,161,Paclitaxel
NCT01285609,DB00958,166,179,Carboplatin -
NCT01285609,DB06186,180,216,Ipilimumab + Active Chemo Backbone  
NCT01285609,DB06186,216,230,Ipilimumab: IV
NCT01285609,DB01229,435,449,Paclitaxel: IV
NCT01285609,DB00958,524,539,Carboplatin: IV
NCT01285609,DB01229,670,680,Paclitaxel
NCT01285609,DB00958,685,706,Carboplatin - Placebo
NCT01285609,DB09153,763,778,sodium chloride
NCT01285609,DB09341,785,793,dextrose
NCT01285609,DB01229,961,975,Paclitaxel: IV
NCT01285609,DB00958,1050,1065,Carboplatin: IV
NCT01285609,DB06186,1186,1211,Ipilimumab      Treatment
NCT01285609,DB01229,1251,1276,Paclitaxel      Treatment
NCT01285609,DB00958,1285,1302,Carboplatin      
NCT01287039,DB06602,19,40,Reslizumab  Treatment
NCT01287039,DB06602,199,209,Reslizumab
NCT01287039,DB06602,222,232,Reslizumab
NCT01287039,DB06602,349,369,Reslizumab  Patients
NCT01287039,DB06602,424,434,reslizumab
NCT01287039,DB09395,609,623,sodium acetate
NCT01287039,DB02772,628,635,sucrose
NCT01287039,DB06602,816,826,reslizumab
NCT01287741,DB00073,19,28,Rituximab
